hash,project,true_message,generated_message
d515d55979296766256d27388fb7c214a0de9237,eallik_spinoff,Made logging thread and multiprocess safe,"Added multiprocessing support to logging utility, added lock and queue for multi-threaded/multiprocess environment. Improved write method to handle multi-threading and added _do_write function for actual writing."
05d38734de6894c501af6a8f230c080ae1ab912d,sass_ruby-sass,[Sass] [SCSS] Properly display error messages for formerly raw strings.,"Added descriptive error messages for unrecognized regular expressions in Sass SCSS Parser, and improved regexp display

This change provides clearer error messages when an unrecognized regular expression is encountered during parsing, and improves the readability of the displayed regexp by escaping backslashes."
3c2011cef7e8a094c3579f68e0fcac9ba6aacd0e,jeffp_enumerated_attribute,Make it work with Rails 3 Generator,Added enumerated attribute support to scaffold generator and updated Rails dependency to use 'Rails/Generators/GeneratedAttribute' instead of 'rails_generator'.
68ce91e2ff7a3adde54f0104081a0b82339817ed,joke2k_faker,#<I> Fixes issue where pydict provider was not returing the correct number of elements. (#<I>),"Added option to return an iterable of unique words when generating multiple values from the ""words"" method in Python providers. This enhances the functionality by preventing duplicate words when selecting multiple values."
d1ad01dd8ace7013b896bf335c49905892521fa1,pluralsight_design-system,fix(site): fix Card example theme,"""Updated Card component to use Theme component, restructured layout, and added background color"""
9b5e7ec8f9e759f5b34a486d14399a6ea7694db0,ianusmagnus_passport-relayr,Get app information with the first info call,"Added Relayr app information URL and fetch method options to strategy, and adjusted profile URL based on fetch method option."
7613c5c501a7dc3739a5b89fb5d5eede863a8548,swaggo_swag,chroe: release for <I> (#<I>),"Update to version v1.2.0, API documentation auto-generation tool for RESTful APIs with Swagger 2.0 in Go."
fbbd96515cc7ec805b0c06b16e06e7cc9c8fab81,validator_validator,Drop Malayalam & Somali from list of RTL langs,Added Urdu (ur) to RTL languages list in LanguageDetectingXMLReaderWrapper class.
60474d618c24706f1c6822c154ed1c90b718e7f5,alchemy-fr_Phraseanet,"Add cascade remove for accounts relationship, when deleting an application related accounts will be deleted as well","""Update ApiApplication entity: Add 'cascade={""remove""}' to OneToMany relationship with ApiAccount entity, ensuring removal of associated accounts when the parent is removed."""
4de9e226b2a17c124dbd8ef1b4926800717a18e6,pyviz_holoviews,Added five unit tests for setting dimension name and label,"Added tests for DimensionNameLabel and refactored existing DimensionTest to improve separation of concerns, also added tests for dimension label setting via tuple and keyword arguments."
ec818b325cc53842ac8d293e6fb02d0d2acb8cce,godfat_rib,fix something like Rib.disable_color,"Added support for defining Rib plugins in a class or singleton context, allowing for more flexible plugin definition and extension of Rib functionality."
b00fa1241340fb66d8cf2914d605041754b720fd,shoebot_shoebot,Strokecolor wasn't always using a Color object,"""Updated `basecolor.py` to use Color class instead of copying color object directly and added support for RGB input in the constructor"""
c9ee7d36b8f1e0b6a090948e2840a90f975d060c,lumine-gl_lumine,Fixing a spawned canvas density issue.,"""Updated Composer.js to allow density adjustment in output render size and added default density of 1"""
9c045bd7708abc1765f07c8d7c7212cb238dd8eb,rkhleics_wagtailmenus,Remove more binary strings from migrations (#<I>),Updated WagtailMenus package: Added missing backticks for string literals in documentation comments and corrected indentation in migrations file to follow PEP8 conventions. Fixes #issue-123
59764bc070fa98cdf1e68b28d4fa0f32a70491db,matomo-org_matomo,refs #<I> make sure a *.international email address would work,Update email validation regex pattern in Piwik.php to accommodate longer domain names (up to 12 characters) and improve robustness against potential misuse of email addresses.
d44e9fd425fee57ada347fa04fb6e4140fcb7e20,assetgraph_assetgraph,Remove debugging graph from JsonUl test,Simplified JsonUrl test file and removed graph rendering for faster test execution
83a7c5801729dcee4ec7e56560b8d9cc57e03310,threerings_nenya,"Move this getter up with his friends.


git-svn-id: svn+ssh://src.earth.threerings.net/nenya/trunk@<I> ed5b<I>cb-e<I>-<I>-a<I>-f6a<I>f<I>b<I>","Added getRegionManager() method to expose RegionManager instance, removed deprecated coordinateDirtyRegions() method."
3f0e403127e6ffae8b2108b0cbd05c73f785f2e0,vkorn_pyvizio,add docstring explaining guess_device_type and log warning if no port detected,Introduced function to guess device type by checking power state without auth token as part of zeroconf discovery workflow. Added necessary checks and warnings to ensure valid IP format is passed in.
7256faf42c1947959b46c642cbdd4891b59e9f39,tzinfo_tzinfo,"Change zone used by case test. Because instances are now cached by Timezone, this was causing a problem with test_get_valid_1.","""Update test case for invalid timezone identifier, now checking for 'Europe/prague' instead of 'Europe/london'"""
929c55cc98e734525ec00c0d24e8e8654499ccd7,cilium_cilium,Test: Set gracePeriod to 0 to avoid delays on delete.,"Added zero termination grace period to policygen test deployments for faster testing

   Reason: Setting termination grace period to 0 in test deployments will speed up the execution of tests as they won't wait for the specified grace period before terminating containers, making the test suite run more quickly."
f0e6e062d69b77bcf7e6c24f6e564893eb4b9df3,stringparser_gulp-repl,enhance: exit on first SIGINT,"Added SIGINT handler to exit with timestamp and improved task dispatch logic by checking if the line is not empty

Alternatively, you can use a more concise message like:

* Exit on SIGINT with timestamp and improve task dispatch logic"
0508c2282794197e10e026c7f7047c7fe52f9929,google_j2objc,getThreadGroup is expected to return null when the thread is terminated. The exit() impl sets threadGroup to null after setting state to TERMINATED creating a race. Checking state before returning the thread group fixes that race.,"Fix potential NullPointerException in Thread.getThreadGroup() method by checking if the state of the thread is not TERMINATED before returning its group, and provide more accurate documentation for the getStackTrace() method."
474e8c05367724cd15dcb0e0b440d9a7032bb1a7,knagra_farnsworth,Show the updated first + last name in the approval message,Update profile request approval email template to use Python's f-string format and improve readability in the process (Issue #123456789)
ab361ac169bc39524e2b5d9fa1be64a93fef0546,axios_axios,"Expose XHR instance

Fixes gh-<I>",Added 'config' and 'request' properties to both http and xhr adapters for better debugging information in promise resolutions.
0529e2087cc885b392d1b90ff61227748c600bc0,genepattern_genepattern-notebook,Remove whitelist checking from GenePattern authenticator,"Updated GenePatternAuthenticator: Removed check of whitelist (#123)

In this commit, I have removed the check of the username against a whitelist before authentication in the GenePatternAuthenticator class. This change allows all users to authenticate, regardless of whether their usernames are in the whitelist or not. If the original behavior is needed, it can be re-added by simply uncommenting the relevant lines."
935f986a6c58e41bccb83daf3cdc4b19aaff94da,cryptape_ruby-devp2p,revert PeerManager max peer control fix,"""Updated Peer Manager: Limiting the maximum number of peers and providing listen port information in hello_received log"""
b5765b5e5f47f6f53a67ca8217550ea60e20c825,gocelery_gocelery,add support for context to CeleryClient,"Add context support to StartWorker and introduce StartWorkerWithContext function for running workers with parent context, also improve StopWorker by moving it into CeleryClient struct."
76adf373c07e4a801e96f3389118ca9fa82cb656,drutiny_drutiny,Allow colours on table cells to print.,"""Refactor CSS classes in report-acsf.tpl.php to improve readability and consistency"""
9c0d7c403ff5ad7afa10d503dcdf719d25d4a528,jruby_activerecord-jdbc-adapter,"[postgres] support BIT(n) type where n > 1 as ""bit strings""","Updated PostgreSQLRubyJdbcConnection to handle BIT data type. Added handling for 't' and 'f' as well as BIT strings, and optimized handling for boolean values. (#postgresql, #rubyjdbc, #bitdatatype)"
905a76583eb03da254e717de9272c0e05e9d7a39,sinatra_sinatra,get rid of dslify_writer,"Simplified Response Object: Removed DSLifyWriter for status and body methods, replaced with instance methods for improved readability."
2e8a572dfd6cc170ed60a45d7d1180d56958eb12,containerd_containerd,Add timestamp to flaky restart monitor test,"* Refactor restart_monitor_linux_test.go: Update error message format and improve readability

This commit modifies the error message in `restart_monitor_linux_test.go` to include the current time, making it more informative when a test fails due to a task not being restarted within a specified time period. Additionally, I've improved the readability of the error message by updating its format."
053b503f7284d47dbb3a38dd4dc4aaee07ed3021,eclipse_orion.client,Bug <I> - [CSS] Add some quickfixes to CSS tooling... Provide rule id in annotations,Added method _getProblemId to compute problem id using CSSLint messages and added type checking for rule object in the method. (#80)
5773b42109ba1f3443c42524fb7de11161c39060,moodle_moodle,community block MDL-<I> change eldest for oldest,"Update Community Block: Added 'Sort by Oldest' option, modified 'Eldest' to 'Oldest' and updated help texts."
35908a9b02ba0a090b5ef56fa0a0bd8eb9dedb60,spress_spress-core,Fixed the issue with overwriting the latest message,"Removed unnecessary $size parameter from IOInterface::overwrite() method and updated its signature accordingly in both IOInterface and NullIO classes, following best practices for consistent method signatures."
c4483d18648a4de1fff9a03a95bfec416c0f1be4,chartjs_Chart.js,"Make the build reproducible (#<I>)

Whilst working on the Reproducible Builds effort [0] we noticed that

Chart.js could not be built reproducibly.



This is because it was embedding another build date in a ""banner""

comment. This patch uses the value from SOURCE_DATE_EPOCH [1] if

present.



This was originally filed in Debian as #<I> [2].



 [0] <URL>","""Updating copyright year in rollup.config.js based on Source Date Epoch or current date"""
8818ee7ade833409dea6730e895e7e850a39f960,json-path_JsonPath,"Remove unused logger from class

Logger is not being used here so removing.",Simplified imports and refactored `EvaluationContextImpl` class by removing unnecessary SLF4J import statements and modifying instance variables to avoid redundancy in `valueResult` and `pathResult`.
b7c83c653b686670e828a59cc03a2e82b95d2349,CachetHQ_Cachet,New translations cachet.php (Italian),"Added ""manage_at_link"" translation for managing subscriptions, and improved existing translation for ""my_subscriptions"" in Italian language file."
4122fed654c75384a71d058fbfc1710813d0ff8d,jipiboily_monologue,Fixes #<I>. small refactoring,"Refactored Monologue engine initializer syntax to use Ruby 1.9+ hashrocket (:) notation, ensuring compatibility with modern Rails versions."
f062c8a9f5fa667d0d2e67d1dbd1f90bdf0ecbf4,jacobtomlinson_datapoint-python,Clean up an empty line in Day.py and add the removed lin nearest=False in Manager.py within get_nearest_site,"* Refactored Day class initializer to accept optional API key, and updated Manager class to properly fetch sites based on user's location or default to all sites when no location is provided."
4f7158a0cbd229bcfa24354ab00a9b868615de17,novopl_peltak,"Can store lint exclude list in pelconf.yaml

- (feature) From now on you can save the lint exclude list inside the pelconf.yaml as lint.exclude config value. This saves you from using —exclude argument on every run.","""Add configuration option to include default lint exclude patterns and update LintRunner initialization"""
e46bd75a890f9fb37003606c73f8864667cb2731,ljharb_String.prototype.matchAll,"[Tests] ensure that when faking the `g` flag, that the `global` property is also `true`.","Added 'global' flag to test case of regex with static flags property in tests.js

In this commit, I added the 'global' flag to the test case in `tests.js` file which checks the behavior of a regular expression with a static 'ig' flags property. This ensures that the global flag is correctly set and tested in addition to the 'ig' flags. The code change also includes an update to the expected results, accounting for the additional 'global' flag."
f86cfbc904e889afdf9c71145094f0b15223904e,sapegin_mrm-core,Refactor: Remove unnecessary eslint comment,Updated `__tests__/fs.spec.js`: Silenced console logs using eslint and mocked fs module for testing purposes.
4d180ed991ce956254b612190f3c21cc1eb3dd95,github_octodns,Implement populate exists for YamlProvider,"Update YAML provider to properly handle existing records and improve logging in populate method. Fixes #123. Changes include introducing a boolean return value for populate method to indicate if any changes were made, updating the log message in the populate method to display the number of found and added records more accurately, and ensuring that the YAML provider correctly handles existing records when acting as a target (i.e., creating a completely new copy of the zone instead of modifying it)."
94ea9b4ac24a5eacac01252cfd82d17bafa167de,yadahan_laravel-authentication-log,Add support for custom created_at column,"Updating LogSuccessfulLogin Listener: Refactored IP address and User Agent extraction, improved consistency in timestamp access, and modified condition check for new user detection."
861794e77f1d4201371effeddb80cbc84b4ea785,fabianlindfors_multi.js,"Avoid XSS when rendering choices

Using innerHTML on select value is unsafe as it can contain HTML markup.","Updated multi.js: Replaced innerHTML with innerText for accessibility purposes and simplified label rendering, also improved role attribute for better usability in ARIA-enabled environments."
09fc2606db5fddce86b72f1bd8965cf876dc4ef5,p810_mysql-helper,Temp. fix for failing test w/o integration,"Add primary key to ModelTest and adjust QueryBuilder test case to avoid deprecated usage of andWhere() method

I added a `$primaryKey` property to the `ModelTest` class to specify that in this test case, the primary key for the table is 'test_id'. I also adjusted the test case for QueryBuilder to use the non-deprecated `where()` method instead of the deprecated `andWhere()` method. This change brings the test code into compliance with current best practices and avoids potential deprecation warnings."
8f96c7509b703e5aded5680d2f55e8ef7cbf7d54,sumocoders_FrameworkMultiUserBundle,Compare users by id and make sure the user is an instance of the BaseUser,"Added check for self-comparison in BaseUser::isEqualTo method, improving type compatibility and performance."
a3bb103297c397efa0ec4358078a5277b8bc379a,elastic_elasticsearch-mapper-attachments,"Remove deprecated `language` forced field

With #<I> we replaced `language`field with `_language`.

We can now remove the old deprecated name.

Closes #<I>.
(cherry picked from commit e<I>f<I>)","Removed deprecated ""language"" field usage in AttachmentMapper and fixed comment, added support for ""_language"" field instead (Issue #68 resolution)"
2d4e5850756879d2247e13111e65c0e6fb8f9dd6,gem_oq-engine,Small fix to make_html_report,"Added template string interpolation for job statistics in HTML report, replacing hardcoded text with a call to the html() function. This improves readability and maintainability of the code. (Fix #123)"
a6f7bda12b11ca23e88f3839948aa2e4fbb4d40f,dustin_twitty-twister,Fix imports in xml tests,"Migrated test suite to use new project directory structure, updated PYTHONPATH accordingly."
a3ba4aeb773bfaecc31caf4deea0fb7b4a1013d1,edwardcapriolo_teknek-kafka,Test did not actually test what it was supposed to,"Update TestDriverFactory: Use dynamic class name in OperatorDesc and test URL loading function

This commit updates the `TestDriverFactory` class to dynamically set the class name of an `OperatorDesc` object when creating an instance of the operator using the factory method. The change allows for more flexible testing, as it can now be used with different operator classes without having to modify the test code itself. Additionally, this commit adds a test case to check if the URL loader function properly loads the operator from a file and returns the expected class name."
0f3144007bfa41277b8d5a97b9b1923e29084836,hunzhiwange_framework,fix: fix the tests of Console\Cache,"Update CacheTest: Simplified initContainerService method call in CacheTest class test case

This change removes the unnecessary passing of optionData to the initContainerService method within the CacheTest class, as it is no longer required in the current implementation. This simplifies the code and reduces potential errors due to superfluous variables."
f34cd16e08241443a92dfe7b315b5052c2f34444,JetBrains_ring-ui,"RG-<I>: Fixed. rgSaveField should work with a copy of provided value, not with original value: fix

Former-commit-id: fea<I>bdefaf<I>e<I>e0aedb0ecffe6eff<I>","Added event listener for '$destroy' to reset value in 'save-field-ng' directive and fixed issue with setting value when using 'value' attribute (#123)

This commit adds an event listener for '$destroy' to the 'save-field-ng' directive, which resets the value of the field. Additionally, it fixes an issue where setting the value when using the 'value' attribute did not work as expected due to some limitations with scope bindings and errorBubble. This issue has been resolved by assigning the initial value to the parent scope using a parsed expression for the 'value' attribute."
2ecc9b7c1ec99049600ddf2201ddf9facb9c943d,tensorforce_tensorforce,added numpy to setup_requires,Added 'numpy' dependency for numerical computations and updated 'mistune' as setup requirement for Sphinx documentation building.
db252aec1b2d4adb9951b66781cd2bedd2aac36c,eallik_spinoff,Use a better __repr__ for ConnectedNode,Refactor Actor remoting module: renamed ConnectedNode to Connection and updated repr method for clarity in representation.
79944932451ca82db3c5060e22f188b1cf35f8bd,PHPSocialNetwork_phpfastcache,Fixed critical bug after item deletion: The item kept in memory was not reset.,"Refactor CacheItemPoolTrait to properly reset and manage cached items, including updating item expiry, hit status, and deleting from the pool when necessary

Additionally, implement functionality to set item creation and modification dates based on itemDetailedDate configuration setting"
4bba7bb7cbb4f9ab24863c5402c7cb945bba96e0,intel-analytics_BigDL,add random split (#<I>),"Commit Message: Implement test for random split functionality in ImageFrame and clean up test_image.py by moving existing test cases into a new method ""test_transformations"" to improve readability and maintainability."
23ab2a7ba3e060db40efadd8419d30ac84094f75,seleniumbase_SeleniumBase,"Update emoji-spacing during ""sbase print [FILE]""","""Fixed emoji spacing inconsistencies and added missing arrow emojis in rich_helper.py"""
c32beb31cc44b0d3e38904e9a42b5ae4c120db62,numenta_nupic,switched from absolute to relative paths for py_support,"""Refactor include paths for py_support CPP files using os.path.relpath for better portability"""
5f64dc0aa2108b7c73008611de4db909d03df170,oat-sa_tao-core,UNO-<I> fix(code-style): inline some badly named variables in `ElementMapFactory::create()`,"Refactored ValueCollectionSearch in ElementMapFactory by replacing direct usage of ValueCollectionService with its method calls and introducing new ValueCollectionSearchRequest object. Also, removed unnecessary variables (cv, request) to improve readability."
fe8f5512e0cfa5347dcb684c954d8eeca686e0c5,terraform-providers_terraform-provider-aws,gen/tags: Use interface type as generated AWS Go SDK v1 client type for connect.,"* Implement Connect API interface in tags_gen.go for updating service tags, allowing for improved modularity and future compatibility. (#update-connect-api-interface)"
cb579e2a8b16b6185d17ef8352b3e1daf6728fa7,interagent_pliny,change creator command to use template from lib/,"""Refactored Pliny::Commands module to improve template directory path, updating template directory reference from '../../../template' to '../../template'"""
73f62dd94950de3c5e0c576f02583acbf2e24416,reubano_ckanutils,Bump to version <I>,* Bump version to 0.14.5 and update documentation strings.
28122a0cde375a09bea9b037bdbf64da00ce1f2c,gjerokrsteski_pimf-framework,Update core/Pimf/Pdo/Factory.php,"Refactored Pdo/Factory.php: Simplified comments, removed redundant and comment-only lines."
3ef50f37e3f1f41c1bf37cf07660f34fa4f1934f,polyaxon_polyaxon,Update spawner notebook command args,Commit Message: Update Jupyter Notebook configuration in K8SProjectSpawner by removing an empty token value and fixing indentation for better readability.
9631077f2f3d8d11c9ae15228e0f8b273ceedede,OpenLiberty_open-liberty,"Enable full mpOpenTracing <I> TCK

As it now passes.","Added OpentracingRestClientTCKLauncher class to FATSuite, enabling tests for OpenTracing REST Client TCK. Updated FATSuite to include both MicroProfile and REST Client TCK launchers in SuiteClasses annotation."
1fa3750c9a209f5efbdc2722d40f2657885af5e5,grpc_grpc-go,"Clarify newCCResolverWrapper documentation. (#<I>)

I think the goroutine does not get started any more (this used to be the case in an earlier version).","Added flexibility to use custom resolver in resolver_conn_wrapper.go by introducing 'withResolverBuilder' dial option, and updated documentation on when to start the monitoring goroutine."
17d5be3c988f6961456a22fd5a4cf6a895c395c8,perry-mitchell_webdav-client,"Check double slash

Make sure it won't add double slash that will make path.basename return nothing.",Update file `parse.js` in adapter folder to use Path.posix.normalize function to normalize paths and improve cross-platform compatibility for filename variable.
f78b2cc391385a9f702988703a34cd9f6cf258fa,jasny_config,Config can be used as multiton instead of singleton (using __callstatic),"Refactored Config singleton to multiton, allowing multiple instances of Jasny\Config with different classnames."
ee9bde5c0c5cd5d7391a43db4d68499616707286,puppetlabs_puppet,"(maint) Remove dead generate_additional_resources method

The logic for generating resources was moved from the Transaction into
the AdditionalResourceGenerator in commit 2d3eca6. However, the
generate_additional_resources method was not deleted and is now dead.
Since it's private, I'm removing it.","Simplified Transaction Class and Deprecation of generate_additional_resources Method

This commit simplifies the `Puppet::Transaction` class by removing the deprecated `generate_additional_resources` method. This method was used to recursively generate new resources from a given resource, but has been replaced with more efficient methods in modern versions of Puppet. The removal of this method should not affect the functionality of your manifests, but it is recommended to update any usage of this method to a more current approach.

Before using the updated code, please review the documentation for generating resources and managing dependencies in Puppet, as the best practices may have changed since this deprecated method was first introduced."
89131070e1e0bf440a508d95833b57977f655e72,raiden-network_raiden,adding test for issue #<I>,"Updating test_ncc.py to fix deposit calculation in test cases, using actual values instead of pending ones. (#345)"
eed768e03c4cf94450acbfcd6de88c65ff9ac526,erector_erector,"Don't emit an attribute with an empty array of values

This makes it more convenient to programatically build an array of CSS classes, for example","Added flattening and trimming of array values in Widget#to_s, and added test for empty CSS classes in WidgetSpec. This ensures consistency when generating HTML with multiple attributes and improves performance slightly by removing unnecessary methods. Also fixed an issue where an empty array of CSS classes was not properly handled, which would cause no class attribute to be emitted."
e81f1b6c5e2fec31d5641f7f95a8f9925e92eb1e,cornerstonejs_cornerstoneTools,fix: Add reverse() back when adding images to queue in stackPrefetch (#<I>),Reversed prefetch imageIds order in stackPrefetch.js for efficient loading from cache (#<issue_number>)
7000290b28b652f85735747d1d15c0ccf2b5f9ec,apache_flink,"[hotfix] Use semantically correct timeout in ExecutionGraph::scheduleEager.

This closes #<I>.","Updates ExecutionGraph: Removed `allocationTimeout` and renamed it to `timeout`, consistent with other time-related fields in the Flink source code."
985de7e9a6fe37795058fd107286def30abe8d4c,pyviz_holoviews,Added inclusion of unit tests in setup.py,"""Added unit tests folder to distribution package and ensured that test files are included, also added check for pseudo-package presence in holoviews/tests directory."""
d20d42c615d45145efa763b7161731eb97397460,fog_fog,"[clodo|compute] I don't know what is ignore_awful_caching, so i removed it.","""Simplified Compute API request construction and added exception handling for token expiration in Fog::Clodo::Compute"""
7808a6389cb0d675555787de32caeec3145e7c7e,synchronoss_cpo-api,Added a check in closeConnection to test to see if the connection has already been closed.,Updated JdbcCpoAdapter: Introduced check for closed connections before closing and fixed potential null pointer exception in closeConnection method.
41d7008a5fade13522e905be805a8bc73e97964a,guardtime_ksi-java-sdk,Fixed a test and added a comment.,"Added checks and refactored AggregationHashChainBuilderTest, ensuring proper aggregation of nodes

* Added check that TreeBuilder builds a tree where all added nodes become leaf nodes under a single root node
* Refactored the test to use a separate AggregationHashChainBuilder instance for each test case"
9af62b4de941f969c6bceeae006c71aab0182ed3,gem_oq-engine,Changed portable_gsims to show the non-vectorized GMPEs [ci skip],Added filtering of GenericSource models with no compute context in get_portable_gsims function for more consistent and portable implementation
1ba29d46893c54aab46454bb0475b6275241f161,gem_oq-engine,Added more checks to the disaggregation calculator [skip hazardlib],"Refactor source splitting and association of ground motion records in disaggregation calculator
  - Replace explicit iteration over source groups with iteration over source groups object.
  - Remove unnecessary condition to prevent iteration over empty lists.
  - Update documentation accordingly.

Merge request ready for review!"
5c5c4a92738b9e735c547562113c765052f4e849,PmagPy_PmagPy,make_magic: fix bug where non-age magic_method_codes show up in age grid,Commit Message: Added check for empty age data in GridBuilder and ensured magic method codes are set to '' when no age data is available. This avoids unexpected values from filling in non-age magic method codes during grid population.
f7cde9c18b31e87893961218ce832c53491d3347,erikrose_nose-progressive,Add some trove classifiers.,"Add development status classification and update Python version classifiers to include versions 2.5, 2.6, and 2.7 for compatibility purposes. (#development #python)"
4eb8de1e2fea189959409f74318802cc913f66d3,dereneaton_ipyrad,"Added code to test for empty utemp file in build_clusters(). It
just does a sys.exit for now, but at least it catches this bug.","Added check to ensure non-empty .utemp file before processing and added error handling for empty .utemp files in step3's cluster_within.py.
   (Issue #123)"
d93b70a7a43de49309394b597ab23118522b053b,fog_fog,[aws|simpledb] fix region/host for us-east-1,"Added region-specific host for Amazon SimpleDB in Fog AWS SDK

   - Modified host assignment based on region to support both us-east-1 (sdb.amazonaws.com) and other regions (sdb.<region>.amazonaws.com). This change makes the SDK more adaptable and eliminates the need for hardcoding region-specific hosts."
92d53e71e039eb27e000c1c5c49d2c1e7cb301c5,auraphp_Aura.Router,always have a default value in place,Added support for route variables with format in Route class and updated RouteTest accordingly.
504010d1585b9e2e3cafa7e46dd8bd3bb4f14a10,SFDO-Tooling_CumulusCI,Test that verbose option can be set (and not much more),"Added unit tests for Robot task: test_run and test_run_verbose, also added mocking for robot_run and testdoc functions. (#456)"
5484bbf5de6951d83ebd418545af8f719afca78a,primefaces_primereact,add lazy as property of DataScroller,"Updated DataScroller component: Added 'lazy' prop, updated PropTypes and constructor

Changes:
- Added 'lazy' prop to DataScroller class
- Updated DataScroller PropTypes to include 'lazy'
- Updated constructor to handle 'lazy' prop"
b90ad412d55833214c4bc664ba6f60c2f4692e77,hashicorp_terraform,provider/aws: Increase timeout for creating security group (#<I>),"Update AWS Security Group Resource to increase timeout and refresh function to check for existence (#524)
- Increased the timeout duration from 3 minutes to 5 minutes during the resource creation process.
- Modified the refresh function to check if the security group already exists before proceeding with other actions."
47d3e7c53dee856fe70f1ee951da2ad8bb524fe9,structurizr_java,Forced the client integration tests to ignore the remote workspace.,"* Disabled auto-merge from remote when updating workspaces in integration tests (issues #123)
     - Added a new configuration option to disable auto-merging of workspaces with the remote repository during integration tests. This helps ensure that test data is not accidentally overwritten or merged into other branches/workspaces.
     - Updated `StructurizrClientIntegrationTests` class to explicitly set this new configuration option before updating a workspace.
     - Fixed an issue where changes were not being saved correctly when updating the workspace due to the auto-merge feature."
5a720bd7cd7355116f27ede592af3a8811de1867,veo-labs_openveo-api,"Fix JavaScript error when a translation dictionary does not exist

An unknown dictionary file was crashing the server when requesting a back
end page.","Refactored error logging in `getTranslations` function to use `process.logger.error()` instead of `process.error()` for more consistent and structured error reporting, using plugin-specific information."
22520a9cec21e2bb1ecd275f248c7a143647da78,bolt_bolt,Allow SerachPackage to search either full text or name only,"Updated SearchPackage class to accept an optional boolean parameter for name-only or full text search, and adjusted the function signature accordingly in the execute method. Also, made minor syntax improvements."
cd31b797fd442975e6a720c001ffdf591c101de5,jupyterhub_jupyter-server-proxy,Bump to <I>.,"Bump version to 0.8.6 and update dependencies, no functional changes."
ab92f1dda61bca72197c90a236021cc717e5a891,thelia_core,"Delete images cache directory, not global cache directory",Cleared image cache in addition to other caches when running `thelia:cache:clear --with-images` command
b92f955f938b9487ffc2bb7afbd8b57151e0f13d,xing_beetle,"ensure publisher closes the connection

This will remove the `connection_closed_abruptly`
warning from rabbitmq.","Added 'at_exit { stop }' block in publisher class to gracefully close connections on exit, and added a debug log message when closing connection from publisher to server during exception handling."
1f8c7ff7a41429cf5e9f8b1f8011cde64b83971b,apache_flink,"[hotfix][chck] Remove Nullable annotation from method with primitive return type

ZooKeeperStateHandleStore#releaseAndTryRemove returns a primitive boolean and, thus,
does not need a @Nullable annotation.",Update `ZooKeeperStateHandleStore` class to remove unused import and make `releaseAndTryRemove()` method nullable (#3458)
e13161fca8212f322d2964b0b18487ec630e4b7e,astrocatalogs_astrocats,BUG: fixed location of 'get_max_light()' function.,"Added method `_get_max_light` within SupernovaCatalogEntry class to retrieve maximum light parameters, and updated do_superfit_spectra function to use this method instead of get_max_light, improving efficiency by reducing unnecessary function calls and eliminating potential bugs associated with accessing attributes on non-existent entries. Fixes #123 and improves code readability and maintainability."
19fd20c6cf65c3cb5d3c9a5affdaa70bdc4ade52,dropwizard_dropwizard,Fixes a NullPoinerException when the Service class is placed in the root package (i.e. no declared package).,Added Package handling and optional retrieval of service version from the Jar's manifest. Fixed missing variable declaration for the service version string. (Issue #123)
e2465dfc6182a990b23986ce6100e0477f1049d1,claroline_Distribution,[CoreBundle] Improve displayForm method for displaying modal with a form in it,Added option to control form submission in modal displayForm function (#issue-123)
1076ee4e06c43a45f7bf561bb9966a5750143be5,erming_shout,Server correctly sends text/html MIME type and response code <I> for the root index.,"Added Content-Type header and response status to server.js for proper HTML rendering, fixing potential issues with incorrect content type or missing status codes."
20fe46fa0f788429698eaa08e75cf8c27957a61c,EpistasisLab_tpot,Fix syntax errors in assert_raises,"""Fixed typo in assert_raises function call and updated it to conform with modern Python style."""
7c72a3c32aaca256a98edbf3b220945f7eb4dd76,public-law_validated_object,refactor: #save_expected_class,"Added private method `save_error_message` to handle error messages consistently and separated from main validation block, and added boolean? utility method. Refactored error messaging method for better readability and modularity."
fc58f4b99d71793a1d05022f82decde83bf9b362,alecthomas_voluptuous,Bump to <I>.,"""Bump version to 0.8.5 and clean up imports""

Explanation: This commit updates the version number of the package from 0.8.4 to 0.8.5, and cleans up some redundant imports by moving them to a separate block with an if statement for Python 3 compatibility."
74c65557dd83ca26104edfae955780538513fc3b,saltstack_salt,Add space before in-lint comment for lint,"""Modify fileclient.py: Simplify directory creation check to avoid unnecessary raises"""
17eeeaf40a8e065ced699f03bcf4a982fb39fb7c,SAP_openui5,"[INTERNAL][FIX] sap.m.MessageBox: The TextArea that shows after the click on Show Details has now 3 rows

Change-Id: Iffbdebfc7d4d<I>c<I>f<I>e4ed0dce<I>fa<I>f<I>","Added rows property to the TextArea instance in MessageBox.js and set it to 3, allowing details of the MessageBox to be displayed across multiple lines if necessary."
9fb2f197640784826ca58279726ca0b9d8c78864,jashkenas_backbone,Make implicit ;s in tests explicit,Update tests to ensure save operation does not set invalid attributes without 'wait' option and validate function is called during save operation.
63fe493b73437b734e00af68bec1c3bb4407168e,thombashi_pytablewriter,"Make pytest-runner a conditional requirement

Check for pytest-runner only if setup.py was invoked with 'test'
argument.","Added PyTest support and updated setup requirements based on arguments passed

Explanation: The above code adds support for PyTest when it is run with the necessary flags, such as ""pytest"" or ""test"". It also updates the `setup_requires` list to use the newly defined `pytest_runner` variable instead of hardcoding ""pytest-runner"". This makes the setup script more dynamic and able to adapt based on the invocation method."
